<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.07.24	15:15:00	163517	163617	163416	163590	79547	270787	1
2023.07.24	15:30:00	163590	163610	163276	163416	107862	385870	1
2023.07.24	15:45:00	163410	163463	163276	163383	71313	247985	1
2023.07.24	16:00:00	163376	163403	163209	163223	62483	223102	1
2023.07.24	16:15:00	163223	163423	163203	163249	82069	284284	1
2023.07.24	16:30:00	163243	163376	163176	163323	81588	295232	1
2023.07.24	16:45:00	163330	163691	163249	163691	101994	360021	1
2023.07.24	17:00:00	163691	163811	163644	163778	78317	281887	1
2023.07.24	17:15:00	163778	163885	163717	163824	51444	167662	1
2023.07.24	17:30:00	163831	163931	163798	163911	47495	155756	1
2023.07.24	17:45:00	163911	164152	163898	164098	41458	148194	1
2023.07.25	09:00:00	164687	165603	164613	165269	279939	616005	1
2023.07.25	09:15:00	165262	165663	165255	165523	185953	499384	1
2023.07.25	09:30:00	165516	165904	165516	165837	203828	595138	1
2023.07.25	09:45:00	165844	166031	165656	166004	165525	501452	1
2023.07.25	10:00:00	166004	166164	165302	165516	310539	965312	1
2023.07.25	10:15:00	165516	165810	165369	165496	240069	749314	1
2023.07.25	10:30:00	165496	165549	164854	165275	304135	1027672	1
2023.07.25	10:45:00	165275	165656	164968	165355	234099	754480	1
2023.07.25	11:00:00	165355	165576	165162	165382	179233	590026	1
2023.07.25	11:15:00	165382	165402	165021	165068	119865	414194	1
2023.07.25	11:30:00	165075	165095	164780	164881	149040	519007	1
2023.07.25	11:45:00	164874	164934	164252	164312	193373	720243	1
2023.07.25	12:00:00	164312	164520	164192	164353	125314	421399	1
2023.07.25	12:15:00	164346	164426	164152	164386	114508	393075	1
2023.07.25	12:30:00	164379	164747	164266	164647	138140	468573	1
2023.07.25	12:45:00	164640	164727	164513	164660	61491	215979	1
2023.07.25	13:00:00	164653	164700	164386	164413	79631	272457	1
2023.07.25	13:15:00	164413	164593	164366	164473	77057	255851	1
2023.07.25	13:30:00	164466	164500	164226	164373	102457	342595	1
2023.07.25	13:45:00	164379	164500	164306	164326	66701	226098	1
2023.07.25	14:00:00	164326	164433	164232	164413	72722	232710	1
2023.07.25	14:15:00	164406	164667	164379	164613	87032	286965	1
2023.07.25	14:30:00	164613	164734	164573	164727	59059	202898	1
2023.07.25	14:45:00	164720	164854	164613	164774	102049	339517	1
2023.07.25	15:00:00	164774	164914	164680	164821	85617	291088	1
2023.07.25	15:15:00	164821	164961	164747	164934	82472	271193	1
2023.07.25	15:30:00	164934	165115	164801	164874	119399	423636	1
2023.07.25	15:45:00	164881	164941	164707	164821	94688	352538	1
2023.07.25	16:00:00	164827	164941	164780	164894	60052	210751	1
2023.07.25	16:15:00	164894	164894	164567	164660	101755	360758	1
2023.07.25	16:30:00	164653	164827	164413	164533	126341	462389	1
2023.07.25	16:45:00	164526	164607	164373	164533	76787	275472	1
2023.07.25	17:00:00	164540	164607	164346	164567	73292	255021	1
2023.07.25	17:15:00	164573	164573	164299	164426	52441	167661	1
2023.07.25	17:30:00	164426	164513	164332	164466	48819	150847	1
2023.07.25	17:45:00	164466	164493	164279	164279	22451	84039	1
2023.07.26	09:00:00	164012	164807	163858	164493	279842	653809	1
2023.07.26	09:15:00	164493	164506	163764	164119	226966	650782	1
2023.07.26	09:30:00	164119	164332	163885	163938	174249	486857	1
2023.07.26	09:45:00	163945	163998	163657	163804	171664	509091	1
2023.07.26	10:00:00	163804	164266	163711	164078	206181	599253	1
2023.07.26	10:15:00	164078	164386	163798	163811	234256	687841	1
2023.07.26	10:30:00	163811	164714	163764	164306	304113	964391	1
2023.07.26	10:45:00	164306	164433	164098	164226	184668	559029	1
2023.07.26	11:00:00	164232	164246	163517	163597	227891	708474	1
2023.07.26	11:15:00	163597	163998	163437	163951	170599	540654	1
2023.07.26	11:30:00	163945	163978	163704	163844	117538	375997	1
2023.07.26	11:45:00	163851	164145	163831	164072	112582	356032	1
2023.07.26	12:00:00	164078	164078	163610	163704	118567	385303	1
2023.07.26	12:15:00	163697	163838	163544	163697	104868	324338	1
2023.07.26	12:30:00	163691	163757	163570	163630	63814	201999	1
2023.07.26	12:45:00	163637	163905	163624	163878	68632	242593	1
2023.07.26	13:00:00	163871	163951	163731	163784	72517	251070	1
2023.07.26	13:15:00	163791	163998	163764	163925	58295	194066	1
2023.07.26	13:30:00	163918	164239	163838	164192	85009	281315	1
2023.07.26	13:45:00	164192	164359	164085	164105	98953	332162	1
2023.07.26	14:00:00	164105	164139	163878	164005	78897	251858	1
2023.07.26	14:15:00	164005	164018	163818	163891	63577	203948	1
2023.07.26	14:30:00	163898	164005	163771	163978	67776	229829	1
2023.07.26	14:45:00	163978	164226	163597	163878	136584	404587	1
2023.07.26	15:00:00	163878	164306	163711	164139	171193	494665	1
2023.07.26	15:15:00	164132	164346	164025	164292	122111	375805	1
2023.07.26	15:30:00	164292	165376	164266	165148	281704	921990	1
2023.07.26	15:45:00	165148	165329	164580	164653	175949	580219	1
2023.07.26	16:00:00	164660	164807	164292	164480	164283	552763	1
2023.07.26	16:15:00	164480	164613	164306	164520	103260	344006	1
2023.07.26	16:30:00	164526	165349	164506	165275	167612	616457	1
2023.07.26	16:45:00	165275	165315	165021	165302	97583	356018	1
2023.07.26	17:00:00	165302	165409	165095	165195	75852	252324	1
2023.07.26	17:15:00	165195	165295	164994	165055	51651	157478	1
2023.07.26	17:30:00	165055	165115	164861	164887	42564	126834	1
2023.07.26	17:45:00	164887	164961	164714	164714	17463	64080	1
2023.07.27	09:00:00	165355	165650	164881	165121	264480	587978	1
2023.07.27	09:15:00	165115	165195	164988	165135	111282	268880	1
2023.07.27	09:30:00	165142	165255	164941	165014	161589	422536	1
2023.07.27	09:45:00	165014	165142	164834	164948	132417	366250	1
2023.07.27	10:00:00	164948	165168	164780	165048	225070	646116	1
2023.07.27	10:15:00	165041	165075	164159	164159	304194	914556	1
2023.07.27	10:30:00	164159	164326	163189	163630	376092	1290472	1
2023.07.27	10:45:00	163630	163657	163129	163370	195073	663113	1
2023.07.27	11:00:00	163363	163370	162688	162781	235249	831830	1
2023.07.27	11:15:00	162775	162982	162527	162728	197288	710641	1
2023.07.27	11:30:00	162728	163035	162641	162948	115679	386188	1
2023.07.27	11:45:00	162948	163162	162882	163102	134985	452390	1
2023.07.27	12:00:00	163102	163356	163062	163182	108485	376403	1
2023.07.27	12:15:00	163182	163396	163109	163223	91219	330811	1
2023.07.27	12:30:00	163223	163376	163122	163229	76227	275334	1
2023.07.27	12:45:00	163229	163336	163216	163243	44559	155330	1
2023.07.27	13:00:00	163236	163330	163162	163216	60284	215298	1
2023.07.27	13:15:00	163216	163216	163082	163209	64407	210651	1
2023.07.27	13:30:00	163203	163323	163189	163209	55206	185445	1
2023.07.27	13:45:00	163209	163243	163022	163069	75309	263780	1
2023.07.27	14:00:00	163069	163109	162801	163009	133259	444675	1
2023.07.27	14:15:00	163002	163042	162781	162989	98046	326173	1
2023.07.27	14:30:00	162982	163075	162694	162969	126334	446204	1
2023.07.27	14:45:00	162975	162995	162781	162875	70611	236678	1
2023.07.27	15:00:00	162868	162875	162113	162133	161654	579573	1
2023.07.27	15:15:00	162133	162434	162073	162133	156038	565283	1
2023.07.27	15:30:00	162133	162266	162086	162253	96449	331717	1
2023.07.27	15:45:00	162253	162434	162126	162180	114971	400448	1
2023.07.27	16:00:00	162173	162200	161885	162059	152686	548577	1
2023.07.27	16:15:00	162059	162146	161718	161785	118919	436188	1
2023.07.27	16:30:00	161785	162113	161203	161270	208055	804092	1
2023.07.27	16:45:00	161270	161491	161217	161277	117201	464202	1
2023.07.27	17:00:00	161284	161531	161223	161377	78134	280447	1
2023.07.27	17:15:00	161377	161457	161090	161197	61206	201048	1
2023.07.27	17:30:00	161203	161257	160869	160869	77079	251442	1
2023.07.27	17:45:00	160876	160889	160588	160762	56290	178168	1
2023.07.28	09:00:00	161551	162340	161511	162200	221240	494537	1
2023.07.28	09:15:00	162193	162607	162186	162574	134977	377514	1
2023.07.28	09:30:00	162574	162828	162032	162059	238374	711857	1
2023.07.28	09:45:00	162059	162327	162046	162099	129969	380533	1
2023.07.28	10:00:00	162099	162226	161598	161645	282674	875848	1
2023.07.28	10:15:00	161638	162460	161491	161504	278403	876542	1
2023.07.28	10:30:00	161511	161758	161009	161330	297191	984576	1
2023.07.28	10:45:00	161330	161685	161250	161511	175573	583878	1
2023.07.28	11:00:00	161504	161792	161357	161498	174684	601728	1
2023.07.28	11:15:00	161498	161725	161130	161197	168301	578803	1
2023.07.28	11:30:00	161190	161350	161076	161250	137108	466829	1
2023.07.28	11:45:00	161257	161424	161070	161404	110956	374597	1
2023.07.28	12:00:00	161411	161598	161310	161477	114157	407121	1
2023.07.28	12:15:00	161477	161725	161437	161591	107302	381072	1
2023.07.28	12:30:00	161584	161718	161444	161651	66446	225636	1
2023.07.28	12:45:00	161645	161785	161598	161765	61602	199078	1
2023.07.28	13:00:00	161758	161925	161678	161778	89697	315412	1
2023.07.28	13:15:00	161785	161859	161591	161665	81266	267765	1
2023.07.28	13:30:00	161665	161758	161531	161571	66678	229328	1
2023.07.28	13:45:00	161564	161665	161511	161598	56692	189347	1
2023.07.28	14:00:00	161598	161618	161324	161538	92842	314699	1
2023.07.28	14:15:00	161538	161564	161197	161270	95408	325057	1
2023.07.28	14:30:00	161270	161330	161163	161250	69042	245560	1
2023.07.28	14:45:00	161250	161464	161163	161444	82567	278314	1
2023.07.28	15:00:00	161444	161558	161377	161437	77880	268603	1
2023.07.28	15:15:00	161431	161491	161304	161337	66902	222992	1
2023.07.28	15:30:00	161330	161491	161284	161324	64774	222067	1
2023.07.28	15:45:00	161324	161511	161297	161464	58558	198508	1
2023.07.28	16:00:00	161471	161605	161417	161484	62632	220773	1
2023.07.28	16:15:00	161484	161651	161451	161491	71459	249998	1
2023.07.28	16:30:00	161491	161852	161491	161758	102225	378537	1
2023.07.28	16:45:00	161752	161899	161691	161765	74700	271588	1
2023.07.28	17:00:00	161758	161852	161631	161778	71129	245324	1
2023.07.28	17:15:00	161785	161832	161551	161578	44593	149006	1
2023.07.28	17:30:00	161578	161618	161337	161364	48901	154478	1
2023.07.28	17:45:00	161364	161477	161136	161431	30134	97138	1
2023.07.31	09:00:00	162327	162989	162079	162969	218374	570143	1
2023.07.31	09:15:00	162969	163129	162815	162855	132273	363593	1
2023.07.31	09:30:00	162862	162928	162748	162848	81364	226378	1
2023.07.31	09:45:00	162841	162975	162714	162761	87570	252138	1
2023.07.31	10:00:00	162761	162989	162581	162694	262462	815267	1
2023.07.31	10:15:00	162694	163704	162668	163443	366598	1174242	1
2023.07.31	10:30:00	163443	164038	163336	163965	239910	796456	1
2023.07.31	10:45:00	163971	164226	163604	163784	223310	783635	1
2023.07.31	11:00:00	163784	164125	163610	163691	176418	618063	1
2023.07.31	11:15:00	163684	163731	163564	163671	100381	344727	1
2023.07.31	11:30:00	163664	163778	163530	163697	96741	314947	1
2023.07.31	11:45:00	163697	163885	163617	163831	108563	377093	1
2023.07.31	12:00:00	163838	164112	163811	164032	140795	492304	1
2023.07.31	12:15:00	164032	164179	163985	164119	92235	308672	1
2023.07.31	12:30:00	164119	164312	164052	164152	121758	418132	1
2023.07.31	12:45:00	164152	164259	163998	164045	80460	264516	1
2023.07.31	13:00:00	164052	164078	163958	164005	54364	177809	1
2023.07.31	13:15:00	164012	164058	163878	163885	52631	168499	1
2023.07.31	13:30:00	163891	163951	163804	163898	65752	219265	1
2023.07.31	13:45:00	163898	164012	163838	163858	71252	231276	1
2023.07.31	14:00:00	163851	163898	163724	163731	73575	233655	1
2023.07.31	14:15:00	163731	163744	163336	163630	129373	433889	1
2023.07.31	14:30:00	163637	164112	163624	163891	136128	475554	1
2023.07.31	14:45:00	163885	164025	163871	163958	65811	217497	1
2023.07.31	15:00:00	163965	164179	163945	164025	108915	358430	1
2023.07.31	15:15:00	164032	164052	163791	163898	98312	320422	1
2023.07.31	15:30:00	163898	163945	163764	163824	88487	305555	1
2023.07.31	15:45:00	163824	163978	163804	163871	76335	259271	1
2023.07.31	16:00:00	163878	163898	163537	163697	128446	462714	1
2023.07.31	16:15:00	163697	163764	163610	163751	68018	225776	1
2023.07.31	16:30:00	163751	164032	163744	163985	109266	386728	1
2023.07.31	16:45:00	163978	164112	163864	164105	96167	339364	1
2023.07.31	17:00:00	164105	164139	163885	163958	73037	246465	1
2023.07.31	17:15:00	163958	164052	163851	164005	54986	174454	1
2023.07.31	17:30:00	164005	164065	163938	163971	31868	98998	1
2023.07.31	17:45:00	163971	164032	163838	164018	25451	85075	1
2023.08.01	09:00:00	163443	163463	162661	162761	197949	528433	1
2023.08.01	09:15:00	162755	162775	162347	162561	180630	537266	1
2023.08.01	09:30:00	162561	162574	162320	162507	127330	373578	1
2023.08.01	09:45:00	162507	162648	162474	162500	102781	306109	1
2023.08.01	10:00:00	162500	162942	162373	162942	300047	946152	1
2023.08.01	10:15:00	162935	163136	162614	162694	260869	828208	1
2023.08.01	10:30:00	162694	162721	161812	162307	346137	1145430	1
2023.08.01	10:45:00	162307	163430	162293	163156	313569	1090559	1
2023.08.01	11:00:00	163149	163443	162875	162942	195782	641977	1
2023.08.01	11:15:00	162948	162995	162313	162761	230346	821106	1
2023.08.01	11:30:00	162761	162828	162213	162521	167545	573730	1
2023.08.01	11:45:00	162521	162534	162099	162240	142705	510896	1
2023.08.01	12:00:00	162240	162534	162079	162400	126385	454125	1
2023.08.01	12:15:00	162407	162427	162166	162347	101759	348520	1
2023.08.01	12:30:00	162347	162607	162280	162380	108144	358950	1
2023.08.01	12:45:00	162380	162467	162032	162093	113952	401088	1
2023.08.01	13:00:00	162093	162099	161437	161625	174791	639097	1
2023.08.01	13:15:00	161625	161919	161611	161832	82501	299976	1
2023.08.01	13:30:00	161825	162226	161772	162200	100938	366080	1
2023.08.01	13:45:00	162193	162206	162053	162113	63443	216956	1
2023.08.01	14:00:00	162113	162200	162066	162106	52301	179938	1
2023.08.01	14:15:00	162106	162333	162093	162233	86004	309457	1
2023.08.01	14:30:00	162233	162882	162200	162788	140180	513873	1
2023.08.01	14:45:00	162781	162801	162460	162581	94213	345798	1
2023.08.01	15:00:00	162587	162681	162434	162654	88910	320739	1
2023.08.01	15:15:00	162654	162741	162420	162500	99414	363509	1
2023.08.01	15:30:00	162507	162601	162467	162547	57502	213408	1
2023.08.01	15:45:00	162547	162835	162541	162674	91939	323214	1
2023.08.01	16:00:00	162674	162781	162581	162601	70139	250466	1
2023.08.01	16:15:00	162607	162908	162527	162821	90100	334660	1
2023.08.01	16:30:00	162828	163350	162761	162808	157858	621322	1
2023.08.01	16:45:00	162808	162995	162795	162908	80140	278172	1
2023.08.01	17:00:00	162915	163075	162902	162955	50875	185264	1
2023.08.01	17:15:00	162948	163002	162821	162895	39913	135035	1
2023.08.01	17:30:00	162895	162989	162855	162948	28578	95335	1
2023.08.01	17:45:00	162948	162955	162634	162634	24049	99420	1
2023.08.02	09:00:00	161845	162327	161665	161972	247205	652893	1
2023.08.02	09:15:00	161972	162180	161712	162106	212306	572697	1
2023.08.02	09:30:00	162106	162387	162046	162313	164677	481085	1
2023.08.02	09:45:00	162307	162400	162200	162226	89896	263390	1
2023.08.02	10:00:00	162226	162387	161872	162240	296691	890082	1
2023.08.02	10:15:00	162246	162467	162086	162414	227136	719461	1
2023.08.02	10:30:00	162420	162494	161618	161905	332958	1078624	1
2023.08.02	10:45:00	161899	162307	161892	162293	177575	576016	1
2023.08.02	11:00:00	162293	162380	161859	161932	184925	625756	1
2023.08.02	11:15:00	161925	162186	161738	162046	183860	625101	1
2023.08.02	11:30:00	162046	162300	161504	161591	227980	818843	1
2023.08.02	11:45:00	161591	161825	160822	161030	288310	1006092	1
2023.08.02	12:00:00	161030	161457	161023	161417	114395	401226	1
2023.08.02	12:15:00	161417	161885	161290	161718	149112	518783	1
2023.08.02	12:30:00	161718	161738	161564	161718	89096	320507	1
2023.08.02	12:45:00	161712	161818	161631	161638	66483	227753	1
2023.08.02	13:00:00	161645	161678	161377	161571	84540	285897	1
2023.08.02	13:15:00	161578	161698	161457	161551	78277	266775	1
2023.08.02	13:30:00	161551	161752	161457	161578	96599	331313	1
2023.08.02	13:45:00	161578	161645	161237	161511	98961	329225	1
2023.08.02	14:00:00	161511	161912	161477	161685	132605	449391	1
2023.08.02	14:15:00	161678	161772	161551	161665	72170	238941	1
2023.08.02	14:30:00	161665	161725	161518	161564	71479	245636	1
2023.08.02	14:45:00	161558	161725	161511	161685	71104	248780	1
2023.08.02	15:00:00	161685	162006	161651	161979	101225	359465	1
2023.08.02	15:15:00	161972	162266	161966	162240	119659	446795	1
2023.08.02	15:30:00	162246	162260	161966	161979	85285	293735	1
2023.08.02	15:45:00	161979	162166	161972	162046	92117	329577	1
2023.08.02	16:00:00	162046	162688	162019	162661	158525	584929	1
2023.08.02	16:15:00	162661	162942	162307	162340	194846	771370	1
2023.08.02	16:30:00	162340	162380	162086	162220	111982	446227	1
2023.08.02	16:45:00	162213	162347	162073	162079	91583	354473	1
2023.08.02	17:00:00	162079	162494	162079	162467	71097	260274	1
2023.08.02	17:15:00	162460	162567	162313	162507	64247	231417	1
2023.08.02	17:30:00	162507	162594	162093	162139	67701	228306	1
2023.08.02	17:45:00	162133	162213	161952	161999	23507	90775	1
2023.08.03	09:00:00	163463	164346	163383	163490	306382	690390	1
2023.08.03	09:15:00	163483	163650	163116	163617	225186	606247	1
2023.08.03	09:30:00	163617	163798	163350	163437	214185	547273	1
2023.08.03	09:45:00	163437	163671	163310	163590	149464	419080	1
2023.08.03	10:00:00	163590	163925	163209	163390	324002	956850	1
2023.08.03	10:15:00	163396	164132	163209	163584	336521	1093050	1
2023.08.03	10:30:00	163584	164700	163577	163617	388008	1305752	1
2023.08.03	10:45:00	163610	163717	162420	162447	401632	1366886	1
2023.08.03	11:00:00	162447	162734	162059	162387	297247	1018497	1
2023.08.03	11:15:00	162380	162594	161912	161959	228393	800155	1
2023.08.03	11:30:00	161952	162868	161919	162868	193703	694210	1
2023.08.03	11:45:00	162868	163129	162320	162574	199902	732679	1
2023.08.03	12:00:00	162581	162808	162527	162755	113966	401841	1
2023.08.03	12:15:00	162755	163283	162721	163169	130487	478840	1
2023.08.03	12:30:00	163162	163330	163015	163176	117744	408485	1
2023.08.03	12:45:00	163176	163276	162942	163002	88910	309770	1
2023.08.03	13:00:00	162995	163022	162795	162862	88305	305916	1
2023.08.03	13:15:00	162862	162922	162447	162507	109610	394080	1
2023.08.03	13:30:00	162514	162668	162353	162507	108740	374764	1
2023.08.03	13:45:00	162514	162567	162280	162373	90550	312802	1
2023.08.03	14:00:00	162373	162487	162012	162414	135798	493408	1
2023.08.03	14:15:00	162414	162768	162393	162708	112627	426810	1
2023.08.03	14:30:00	162708	162962	162634	162728	109701	396571	1
2023.08.03	14:45:00	162734	163142	162634	162788	134513	504749	1
